"","x"
"1818",-1
"1819",-1
"1820",-2
"1821",0
"1822",-1
"1823",0
"1824",2
"1825",1
"1826",0
"1827",1
"1828",0
"1829",-1
"1830",-1
"1831",1
"1832",-1
"1833",0
"1834",-1
"1835",1
"1836",0
"1837",0
"1838",0
"1839",0
"1840",0
"1841",0
"1842",0
"1843",1
"1844",0
"1845",0
"1846",-1
"1847",0
"1848",0
"1849",0
"1850",0
"1851",0
"1852",0
"1853",0
"1854",0
"1855",0
"1856",0
"1857",0
"1858",0
"1859",0
"1860",0
"1861",0
"1862",0
"1863",0
"1864",0
"1865",-1
"1866",-1
"1867",0
"1868",0
"1869",0
"1870",0
"1871",0
"1872",0
"1873",0
"1874",0
"1875",0
"1876",-1
"1877",-1
"1878",0
"1879",0
"1880",-1
"1881",-1
"1882",0
"1883",0
"1884",0
"1885",0
"1886",0
"1887",-1
"1888",0
"1889",0
"1890",0
"1891",0
"1892",-1
"1893",0
"1894",0
"1895",0
"1896",-1
"1897",0
"1898",0
"1899",0
"1900",0
"1901",-1
"1902",0
"1903",0
"1904",-1
"1905",-2
"1906",0
"1907",0
"1908",-1
"1909",0
"1910",0
"1911",0
"1912",-1
"1913",0
"1914",0
"1915",0
"1916",-1
"1917",0
"1918",-2
"1919",-1
"1920",-1
"1921",2
"1922",0
"1923",0
"1924",0
"1925",1
"1926",0
"1927",0
"1928",0
"1929",-1
"1930",-1
"1931",-1
"1932",-1
"1933",1
"1934",2
"1935",1
"1936",1
"1937",0
"1938",-1
"1939",-1
"1940",-2
"1941",1
"1942",1
"1943",0
"1944",0
"1945",1
"1946",0
"1947",0
"1948",0
"1949",0
"1950",2
"1951",-1
"1952",-1
"1953",0
"1954",-1
"1955",0
"1956",0
"1957",1
"1958",0
"1959",1
"1960",0
"1961",0
"1962",1
"1963",0
"1964",1
"1965",0
"1966",0
"1967",0
"1968",-2
"1969",1
"1970",1
"1971",0
"1972",-1
"1973",-1
"1974",0
"1975",0
"1976",0
"1977",-2
"1978",0
"1979",0
"1980",-1
"1981",0
"1982",0
"1983",-1
"1984",0
"1985",0
"1986",1
"1987",1
"1988",-1
"1989",0
"1990",0
"1991",0
"1992",0
"1993",1
"1994",0
"1995",0
"1996",0
"1997",0
"1998",-1
"1999",0
"2000",-1
"2001",0
"2002",-1
"2003",0
"2004",0
"2005",0
"2006",0
"2007",-1
"2008",0
"2009",-1
"2010",0
"2011",0
"2012",0
"2013",0
"2014",-2
"2015",-1
"2016",-1
"2017",0
"2018",1
"2019",0
"2020",0
"2021",-1
"2022",-2
"2023",-2
"2024",1
"2025",-1
"2026",1
"2027",0
"2028",0
"2029",0
"2030",0
"2031",0
"2032",0
"2033",-1
"2034",0
"2035",-1
"2036",0
"2037",0
"2038",-1
"2039",-1
"2040",1
"2041",1
"2042",0
"2043",1
"2044",1
"2045",1
"2046",-1
"2047",0
"2048",2
"2049",0
"2050",0
"2051",0
"2052",0
"2053",0
"2054",0
"2055",0
"2056",-1
"2057",0
"2058",0
"2059",-1
"2060",-1
"2061",0
"2062",1
"2063",0
"2064",0
"2065",-1
"2066",0
"2067",0
"2068",0
"2069",2
"2070",0
"2071",0
"2072",0
"2073",0
"2074",0
"2075",0
"2076",-1
"2077",1
"2078",0
"2079",-1
"2080",0
"2081",-1
"2082",0
"2083",-1
"2084",0
"2085",1
"2086",-1
"2087",-1
"2088",0
"2089",-1
"2090",0
"2091",1
"2092",0
"2093",1
"2094",-1
"2095",0
"2096",0
"2097",0
"2098",-1
"2099",-1
"2100",-1
"2101",0
"2102",1
"2103",-1
"2104",-2
"2105",1
"2106",1
"2107",0
"2108",0
"2109",-1
"2110",0
"2111",0
"2112",-1
"2113",0
"2114",-1
"2115",0
"2116",1
"2117",1
"2118",0
"2119",0
"2120",0
"2121",0
"2122",0
"2123",0
"2124",-1
"2125",-1
"2126",-1
"2127",0
"2128",-1
"2129",0
"2130",-1
"2131",0
"2132",1
"2133",0
"2134",1
"2135",0
"2136",1
"2137",-1
"2138",0
"2139",0
"2140",0
"2141",0
"2142",1
"2143",-1
"2144",1
"2145",0
"2146",-1
"2147",0
"2148",-3
"2149",1
"2150",0
"2151",-2
"2152",0
"2153",0
"2154",0
"2155",-1
"2156",0
"2157",-1
"2158",1
"2159",0
"2160",0
"2161",0
"2162",0
"2163",0
"2164",0
"2165",0
"2166",0
"2167",1
"2168",1
"2169",2
"2170",0
"2171",-1
"2172",1
"2173",2
"2174",-2
"2175",0
"2176",0
"2177",2
"2178",-1
"2179",1
"2180",0
"2181",1
"2182",-1
"2183",0
"2184",0
"2185",-1
"2186",0
"2187",-1
"2188",0
"2189",1
"2190",1
"2191",0
"2192",2
"2193",1
"2194",-1
"2195",1
"2196",0
"2197",0
"2198",-1
"2199",1
"2200",0
"2201",0
"2202",0
"2203",0
"2204",0
"2205",-1
"2206",0
"2207",1
"2208",0
"2209",-1
"2210",0
"2211",-1
"2212",0
"2213",0
"2214",-1
"2215",0
"2216",0
"2217",1
"2218",0
"2219",0
"2220",0
"2221",0
"2222",0
"2223",0
"2224",1
"2225",2
"2226",1
"2227",0
"2228",0
"2229",2
"2230",0
"2231",0
"2232",-1
"2233",1
"2234",1
"2235",0
"2236",-1
"2237",0
"2238",1
"2239",0
"2240",0
"2241",1
"2242",-2
"2243",0
"2244",0
"2245",1
"2246",-1
"2247",-1
"2248",0
"2249",0
"2250",-1
"2251",1
"2252",0
"2253",-1
"2254",1
"2255",-1
"2256",0
"2257",0
"2258",0
"2259",1
"2260",-1
"2261",0
"2262",1
"2263",0
"2264",0
"2265",0
"2266",1
"2267",0
"2268",0
"2269",0
"2270",0
"2271",0
"2272",-1
"2273",-1
"2274",0
"2275",0
"2276",0
"2277",-1
"2278",-1
"2279",0
"2280",0
"2281",1
"2282",-1
"2283",0
"2284",0
"2285",0
"2286",-1
"2287",0
"2288",0
"2289",1
"2290",0
"2291",0
"2292",0
"2293",0
"2294",-1
"2295",1
"2296",0
"2297",-1
"2298",0
"2299",-1
"2300",0
"2301",0
"2302",0
"2303",0
"2304",0
"2305",0
"2306",0
"2307",0
"2308",0
"2309",0
"2310",0
"2311",0
"2312",0
"2313",0
"2314",0
"2315",0
"2316",2
"2317",0
"2318",-1
"2319",1
"2320",0
"2321",0
"2322",0
"2323",0
"2324",0
"2325",0
"2326",0
"2327",0
"2328",0
"2329",0
"2330",-1
"2331",0
"2332",0
"2333",0
"2334",0
"2335",-1
"2336",-1
"2337",0
"2338",-1
"2339",0
"2340",0
"2341",1
"2342",-1
"2343",-2
"2344",1
"2345",0
"2346",-1
"2347",0
"2348",-1
"2349",1
"2350",0
"2351",1
"2352",0
"2353",0
"2354",-1
"2355",0
"2356",-1
"2357",0
"2358",0
"2359",1
"2360",-2
"2361",-1
"2362",0
"2363",-1
"2364",0
"2365",-2
"2366",1
"2367",0
"2368",0
"2369",1
"2370",0
"2371",-1
"2372",-1
"2373",1
"2374",-1
"2375",0
"2376",0
"2377",0
"2378",1
"2379",0
"2380",0
"2381",0
"2382",-1
"2383",2
"2384",-1
"2385",1
"2386",0
"2387",1
"2388",-1
"2389",0
